OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated,TotalDose1,DailyDose1,TotalDose2,DailyDose2
9193,YUKON,YT,0,2021/08/08 12:00:00+00,624,570,0,8,0,14065,0,47,0,0,0,0,0,63824,0,32903,0,30921,0
9194,PRINCE EDWARD ISLAND,PE,0,2021/08/08 12:00:00+00,212,208,0,0,0,175821,0,4,0,0,0,0,0,210946,0,125122,0,85833,0
9195,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/08 12:00:00+00,1443,1422,0,7,0,263991,0,7,0,2,0,0,0,698395,0,406525,0,291870,0
9196,NEW BRUNSWICK,NB,20,2021/08/08 12:00:00+00,2434,2312,0,46,0,385053,0,75,20,0,0,0,0,1051567,0,572817,0,478750,0
9197,BRITISH COLUMBIA,BC,0,2021/08/08 12:00:00+00,151839,147627,0,1772,0,3205006,0,2411,0,52,0,24,0,6993104,0,3796146,0,3196958,0
9198,NOVA SCOTIA,NS,0,2021/08/08 12:00:00+00,5900,5794,0,93,0,1045824,0,13,0,1,0,1,0,1387232,0,743725,0,643507,0
9199,SASKATCHEWAN,SK,81,2021/08/08 12:00:00+00,50558,49320,53,582,0,973835,1419,656,28,56,-4,11,-1,1432560,2542,766509,635,666051,1907
9200,ALBERTA,AB,0,2021/08/08 12:00:00+00,236010,230966,0,2325,0,4908688,0,2719,0,113,0,25,0,5365607,0,2867674,0,2497933,0
9201,MANITOBA,MB,0,2021/08/08 12:00:00+00,57764,56042,0,1184,0,882690,0,538,0,33,0,4,0,1829312,0,963292,0,862590,0
9202,QUEBEC,QC,0,2021/08/08 12:00:00+00,378680,365881,0,11241,0,10689185,0,1558,0,57,0,15,0,11356853,0,6264980,0,5091873,0
9203,ONTARIO,ON,423,2021/08/08 12:00:00+00,552479,540830,232,9407,6,16707731,14963,2242,185,89,-49,115,4,19872210,46970,10553257,8715,9318953,38255
9204,NORTHWEST TERRITORIES,NT,0,2021/08/08 12:00:00+00,130,129,0,0,0,26006,0,1,0,0,0,0,0,64296,0,33297,0,30999,0
9205,REPATRIATED CDN,RC,0,2021/08/08 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,CANADA,CA,524,2021/08/08 12:00:00+00,1438743,1401767,285,26669,6,39296755,16382,10271,233,403,-53,195,3,50368621,49512,27149168,9350,23216032,40162
9207,NUNAVUT,NU,0,2021/08/09 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9208,YUKON,YT,0,2021/08/09 12:00:00+00,624,570,0,8,0,14065,0,47,0,0,0,0,0,63824,0,32903,0,30921,0
9209,PRINCE EDWARD ISLAND,PE,0,2021/08/09 12:00:00+00,212,208,0,0,0,175821,0,4,0,0,0,0,0,210946,0,125122,0,85833,0
9210,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/09 12:00:00+00,1443,1423,1,7,0,264546,555,6,-1,2,0,0,0,707771,9376,407546,1021,300225,8355
9211,NEW BRUNSWICK,NB,5,2021/08/09 12:00:00+00,2439,2326,14,46,0,387160,2107,66,-9,0,0,0,0,1058160,6593,574458,1641,483702,4952
9212,BRITISH COLUMBIA,BC,1079,2021/08/09 12:00:00+00,152918,148066,439,1777,5,3225872,20866,3036,625,68,16,20,-4,7067738,74634,3807940,11794,3259798,62840
9213,NOVA SCOTIA,NS,7,2021/08/09 12:00:00+00,5907,5798,4,93,0,1053525,7701,16,3,1,0,1,0,1395011,7779,744876,1151,650135,6628
9214,SASKATCHEWAN,SK,56,2021/08/09 12:00:00+00,50614,49382,62,582,0,974957,1122,650,-6,55,-1,14,3,1433757,1197,766826,317,666931,880
9215,ALBERTA,AB,1017,2021/08/09 12:00:00+00,237027,231319,353,2328,3,4928689,20001,3380,661,129,16,26,1,5390219,24612,2874086,6412,2516133,18200
9216,MANITOBA,MB,96,2021/08/09 12:00:00+00,57860,56108,66,1184,0,886674,3984,568,30,32,-1,6,2,1838109,8797,966038,2746,869182,6592
9217,QUEBEC,QC,759,2021/08/09 12:00:00+00,379439,366340,459,11242,1,10703563,14378,1857,299,55,-2,14,-1,11493301,136448,6286402,21422,5206899,115026
9218,ONTARIO,ON,325,2021/08/09 12:00:00+00,552804,541022,192,9407,0,16723536,15805,2375,133,94,5,113,-2,19902159,29949,10558899,5642,9343260,24307
9219,NORTHWEST TERRITORIES,NT,0,2021/08/09 12:00:00+00,130,129,0,0,0,26054,48,1,0,0,0,0,0,64729,433,33446,149,31283,284
9220,REPATRIATED CDN,RC,0,2021/08/09 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,CANADA,CA,3344,2021/08/09 12:00:00+00,1442087,1403357,1590,26678,9,39383322,86567,12006,1735,436,33,194,-1,50668439,299818,27201463,52295,23464096,248064
9222,NUNAVUT,NU,0,2021/08/10 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9223,YUKON,YT,9,2021/08/10 12:00:00+00,633,581,11,8,0,14191,126,44,-3,0,0,0,0,64058,234,32956,53,31102,181
9224,PRINCE EDWARD ISLAND,PE,2,2021/08/10 12:00:00+00,214,208,0,0,0,177059,1238,6,2,0,0,0,0,216469,5523,125663,541,90805,4972
9225,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/10 12:00:00+00,1443,1423,0,7,0,264546,0,6,0,2,0,0,0,707771,0,407546,0,300225,0
9226,NEW BRUNSWICK,NB,8,2021/08/10 12:00:00+00,2447,2336,10,46,0,388315,1155,64,-2,0,0,0,0,1059670,1510,574802,344,484868,1166
9227,BRITISH COLUMBIA,BC,395,2021/08/10 12:00:00+00,153313,148215,149,1777,0,3225872,0,3284,248,71,3,23,3,7087736,19998,3811750,3810,3275986,16188
9228,NOVA SCOTIA,NS,1,2021/08/10 12:00:00+00,5908,5798,0,93,0,1055804,2279,17,1,1,0,1,0,1397515,2504,745429,553,652086,1951
9229,SASKATCHEWAN,SK,65,2021/08/10 12:00:00+00,50679,49461,79,584,2,976258,1301,634,-16,62,7,13,-1,1434610,853,767054,228,667556,625
9230,ALBERTA,AB,279,2021/08/10 12:00:00+00,237306,231513,194,2330,2,4934103,5414,3463,83,133,4,29,3,5398611,8392,2876500,2414,2522111,5978
9231,MANITOBA,MB,31,2021/08/10 12:00:00+00,57891,56127,19,1184,0,887865,1191,580,12,22,-10,5,-1,1841104,2995,966918,880,871640,2458
9232,QUEBEC,QC,234,2021/08/10 12:00:00+00,379673,366523,183,11241,-1,10716498,12935,1909,52,62,7,18,4,11534844,41543,6293207,6805,5241637,34738
9233,ONTARIO,ON,321,2021/08/10 12:00:00+00,553125,541222,200,9409,2,16740015,16479,2494,119,100,6,109,-4,19950437,48278,10569315,10416,9381122,37862
9234,NORTHWEST TERRITORIES,NT,0,2021/08/10 12:00:00+00,130,129,0,0,0,26094,40,1,0,0,0,0,0,64729,0,33446,0,31283,0
9235,REPATRIATED CDN,RC,0,2021/08/10 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9236,CANADA,CA,1345,2021/08/10 12:00:00+00,1443432,1404202,845,26683,5,39425480,42158,12502,496,453,17,198,4,50800269,131830,27227507,26044,23570215,106119
9237,NUNAVUT,NU,0,2021/08/11 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9238,YUKON,YT,3,2021/08/11 12:00:00+00,636,585,4,8,0,14232,41,43,-1,0,0,0,0,64058,0,32956,0,31102,0
9239,PRINCE EDWARD ISLAND,PE,2,2021/08/11 12:00:00+00,216,208,0,0,0,177059,0,8,2,0,0,0,0,216469,0,125663,0,90805,0
9240,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/11 12:00:00+00,1443,1424,1,7,0,264998,452,5,-1,2,0,0,0,719153,11382,409055,1509,310098,9873
9241,NEW BRUNSWICK,NB,13,2021/08/11 12:00:00+00,2460,2342,6,46,0,389264,949,71,7,0,0,0,0,1061825,2155,575264,462,486561,1693
9242,BRITISH COLUMBIA,BC,536,2021/08/11 12:00:00+00,153849,148446,231,1778,1,3258575,32703,3585,301,72,1,29,6,7114250,26514,3815760,4010,3298490,22504
9243,NOVA SCOTIA,NS,3,2021/08/11 12:00:00+00,5911,5799,1,93,0,1058956,3152,19,2,1,0,1,0,1400666,3151,745900,471,654766,2680
9244,SASKATCHEWAN,SK,92,2021/08/11 12:00:00+00,50771,49505,44,584,0,978122,1864,682,48,65,3,15,2,1436522,1912,767596,542,668926,1370
9245,ALBERTA,AB,501,2021/08/11 12:00:00+00,237807,231707,194,2331,1,4942704,8601,3769,306,138,5,31,2,5406352,7741,2878850,2350,2527502,5391
9246,MANITOBA,MB,32,2021/08/11 12:00:00+00,57923,56157,30,1183,-1,889806,1941,583,3,21,-1,3,-2,1844193,3089,967776,858,873743,2103
9247,QUEBEC,QC,365,2021/08/11 12:00:00+00,380038,366670,147,11242,1,10733377,16879,2126,217,67,5,22,4,11572077,37233,6300807,7600,5271270,29633
9248,ONTARIO,ON,324,2021/08/11 12:00:00+00,553449,541426,204,9412,3,16764787,24772,2611,117,108,8,108,-1,19998744,48307,10580112,10797,9418632,37510
9249,NORTHWEST TERRITORIES,NT,1,2021/08/11 12:00:00+00,131,129,0,0,0,26148,54,2,1,0,0,0,0,64729,0,33446,0,31283,0
9250,REPATRIATED CDN,RC,0,2021/08/11 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9251,CANADA,CA,1872,2021/08/11 12:00:00+00,1445304,1405064,862,26688,5,39516888,91408,13504,1002,474,21,209,11,50941753,141484,27256106,28599,23682972,112757
9252,NUNAVUT,NU,0,2021/08/12 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9253,YUKON,YT,2,2021/08/12 12:00:00+00,638,590,5,8,0,14277,45,40,-3,0,0,0,0,64263,205,33004,48,31259,157
9254,PRINCE EDWARD ISLAND,PE,0,2021/08/12 12:00:00+00,216,208,0,0,0,177059,0,8,0,0,0,0,0,222436,5967,126128,465,96307,5502
9255,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/12 12:00:00+00,1443,1424,0,7,0,264998,0,5,0,2,0,0,0,724037,4884,409499,444,314538,4440
9256,NEW BRUNSWICK,NB,11,2021/08/12 12:00:00+00,2471,2356,14,46,0,390197,933,68,-3,0,0,0,0,1064911,3086,575968,704,488943,2382
9257,BRITISH COLUMBIA,BC,513,2021/08/12 12:00:00+00,154362,148702,256,1779,1,3278077,19502,3834,249,81,9,33,4,7141196,26946,3820524,4764,3320644,22154
9258,NOVA SCOTIA,NS,7,2021/08/12 12:00:00+00,5918,5801,2,93,0,1063218,4262,24,5,1,0,1,0,1403617,2951,746412,512,657205,2439
9259,SASKATCHEWAN,SK,141,2021/08/12 12:00:00+00,50912,49533,28,586,2,980401,2279,793,111,69,4,11,-4,1439277,2755,768366,770,670911,1985
9260,ALBERTA,AB,550,2021/08/12 12:00:00+00,238357,231925,218,2331,0,4951299,8595,4101,332,146,8,36,5,5415497,9145,2881811,2961,2533686,6184
9261,MANITOBA,MB,28,2021/08/12 12:00:00+00,57951,56181,24,1184,1,891397,1591,586,3,19,-2,2,-1,1847321,3128,968743,967,876422,2679
9262,QUEBEC,QC,369,2021/08/12 12:00:00+00,380407,366812,142,11242,0,10750509,17132,2353,227,81,14,28,6,11616214,44137,6310631,9824,5305583,34313
9263,ONTARIO,ON,513,2021/08/12 12:00:00+00,553962,541682,256,9412,0,16787683,22896,2868,257,116,8,113,5,20047911,49167,10591248,11136,9456663,38031
9264,NORTHWEST TERRITORIES,NT,0,2021/08/12 12:00:00+00,131,130,1,0,0,26178,30,1,-1,0,0,0,0,64729,0,33446,0,31283,0
9265,REPATRIATED CDN,RC,0,2021/08/12 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266,CANADA,CA,2134,2021/08/12 12:00:00+00,1447438,1406010,946,26692,4,39594153,77265,14681,1177,515,41,224,15,51094124,152371,27288701,32595,23803238,120266
9267,NUNAVUT,NU,0,2021/08/13 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9268,YUKON,YT,7,2021/08/13 12:00:00+00,645,594,4,8,0,14333,56,45,5,0,0,0,0,64263,0,33004,0,31259,0
9269,PRINCE EDWARD ISLAND,PE,2,2021/08/13 12:00:00+00,218,209,1,0,0,177059,0,9,1,0,0,0,0,222436,0,126128,0,96307,0
9270,NEWFOUNDLAND AND LABRADOR,NL,4,2021/08/13 12:00:00+00,1447,1426,2,7,0,265419,421,7,2,1,-1,0,0,724037,0,409499,0,314538,0
9271,NEW BRUNSWICK,NB,19,2021/08/13 12:00:00+00,2490,2359,3,46,0,391309,1112,84,16,0,0,0,0,1068501,3590,576902,934,491599,2656
9272,BRITISH COLUMBIA,BC,717,2021/08/13 12:00:00+00,155079,148964,262,1779,0,3290309,12232,4277,443,82,1,39,6,7164020,22824,3824771,4247,3339249,18605
9273,NOVA SCOTIA,NS,2,2021/08/13 12:00:00+00,5920,5801,0,93,0,1066129,2911,26,2,1,0,1,0,1403617,0,746412,0,657205,0
9274,SASKATCHEWAN,SK,122,2021/08/13 12:00:00+00,51034,49555,22,586,0,982596,2195,893,100,73,4,9,-2,1441816,2539,769113,747,672703,1792
9275,ALBERTA,AB,582,2021/08/13 12:00:00+00,238939,232169,244,2332,1,4960612,9313,4438,337,152,6,37,1,5423834,8337,2884360,2549,2539474,5788
9276,MANITOBA,MB,21,2021/08/13 12:00:00+00,57972,56201,20,1185,1,893499,2102,586,0,14,-5,2,0,1853251,5930,969905,1162,880745,4323
9277,QUEBEC,QC,426,2021/08/13 12:00:00+00,380833,367029,217,11242,0,10768112,17603,2562,209,80,-1,27,-1,11665257,49043,6321907,11276,5343350,37767
9278,ONTARIO,ON,510,2021/08/13 12:00:00+00,554472,541946,264,9416,4,16811269,23586,3110,242,123,7,111,-2,20096593,48682,10602867,11619,9493726,37063
9279,NORTHWEST TERRITORIES,NT,0,2021/08/13 12:00:00+00,131,130,0,0,0,26217,39,1,0,0,0,0,0,64729,0,33446,0,31283,0
9280,REPATRIATED CDN,RC,0,2021/08/13 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9281,CANADA,CA,2412,2021/08/13 12:00:00+00,1449850,1407049,1039,26698,6,39665723,71570,16038,1357,526,11,226,2,51235069,140945,27321235,32534,23911232,107994
9282,NUNAVUT,NU,0,2021/08/14 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9283,YUKON,YT,2,2021/08/14 12:00:00+00,647,598,4,8,0,14383,50,43,-2,0,0,0,0,64263,0,33004,0,31259,0
9284,PRINCE EDWARD ISLAND,PE,0,2021/08/14 12:00:00+00,218,209,0,0,0,177059,0,9,0,0,0,0,0,222436,0,126128,0,96307,0
9285,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/14 12:00:00+00,1447,1426,0,7,0,265419,0,7,0,1,0,0,0,730140,6103,410940,1441,319200,4662
9286,NEW BRUNSWICK,NB,0,2021/08/14 12:00:00+00,2490,2359,0,46,0,391309,0,84,0,0,0,0,0,1068501,0,576902,0,491599,0
9287,BRITISH COLUMBIA,BC,0,2021/08/14 12:00:00+00,155079,148964,0,1779,0,3290309,0,4277,0,82,0,39,0,7164020,0,3824771,0,3339249,0
9288,NOVA SCOTIA,NS,0,2021/08/14 12:00:00+00,5920,5801,0,93,0,1066129,0,26,0,1,0,1,0,1403617,0,746412,0,657205,0
9289,SASKATCHEWAN,SK,128,2021/08/14 12:00:00+00,51162,49618,63,586,0,984425,1829,958,65,77,4,9,0,1444378,2562,769879,766,674499,1796
9290,ALBERTA,AB,0,2021/08/14 12:00:00+00,238939,232169,0,2332,0,4960612,0,4438,0,152,0,37,0,5423834,0,2884360,0,2539474,0
9291,MANITOBA,MB,0,2021/08/14 12:00:00+00,57972,56201,0,1185,0,893499,0,586,0,14,0,2,0,1853251,0,969905,0,880745,0
9292,QUEBEC,QC,0,2021/08/14 12:00:00+00,380833,367029,0,11242,0,10768112,0,2562,0,80,0,27,0,11665257,0,6321907,0,5343350,0
9293,ONTARIO,ON,578,2021/08/14 12:00:00+00,555050,542206,260,9418,2,16834737,23468,3426,316,136,13,111,0,20146936,50343,10614831,11964,9532105,38379
9294,NORTHWEST TERRITORIES,NT,0,2021/08/14 12:00:00+00,131,130,0,0,0,26217,0,1,0,0,0,0,0,64729,0,33446,0,31283,0
9295,REPATRIATED CDN,RC,0,2021/08/14 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9296,CANADA,CA,708,2021/08/14 12:00:00+00,1450558,1407376,327,26700,2,39691070,25347,16417,379,543,17,226,0,51294077,59008,27335406,14171,23956069,44837
9297,NUNAVUT,NU,0,2021/08/15 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9298,YUKON,YT,0,2021/08/15 12:00:00+00,647,598,0,8,0,14383,0,43,0,0,0,0,0,64263,0,33004,0,31259,0
9299,PRINCE EDWARD ISLAND,PE,0,2021/08/15 12:00:00+00,218,209,0,0,0,177059,0,9,0,0,0,0,0,222436,0,126128,0,96307,0
9300,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/15 12:00:00+00,1447,1426,0,7,0,265419,0,7,0,1,0,0,0,730140,0,410940,0,319200,0
9301,NEW BRUNSWICK,NB,0,2021/08/15 12:00:00+00,2490,2359,0,46,0,391309,0,84,0,0,0,0,0,1068501,0,576902,0,491599,0
9302,BRITISH COLUMBIA,BC,0,2021/08/15 12:00:00+00,155079,148964,0,1779,0,3290309,0,4277,0,82,0,39,0,7164020,0,3824771,0,3339249,0
9303,NOVA SCOTIA,NS,0,2021/08/15 12:00:00+00,5920,5801,0,93,0,1066129,0,26,0,1,0,1,0,1403617,0,746412,0,657205,0
9304,SASKATCHEWAN,SK,143,2021/08/15 12:00:00+00,51305,49676,58,586,0,986264,1839,1043,85,74,-3,10,1,1446661,2283,770596,717,676065,1566
9305,ALBERTA,AB,0,2021/08/15 12:00:00+00,238939,232169,0,2332,0,4960612,0,4438,0,152,0,37,0,5423834,0,2884360,0,2539474,0
9306,MANITOBA,MB,0,2021/08/15 12:00:00+00,57972,56201,0,1185,0,893499,0,586,0,14,0,2,0,1853251,0,969905,0,880745,0
9307,QUEBEC,QC,0,2021/08/15 12:00:00+00,380833,367029,0,11242,0,10768112,0,2562,0,80,0,27,0,11665257,0,6321907,0,5343350,0
9308,ONTARIO,ON,511,2021/08/15 12:00:00+00,555561,542476,270,9418,0,16853929,19192,3667,241,98,-38,116,5,20187843,40907,10624423,9592,9563420,31315
9309,NORTHWEST TERRITORIES,NT,0,2021/08/15 12:00:00+00,131,130,0,0,0,26217,0,1,0,0,0,0,0,64729,0,33446,0,31283,0
9310,REPATRIATED CDN,RC,0,2021/08/15 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,CANADA,CA,654,2021/08/15 12:00:00+00,1451212,1407704,328,26700,0,39712101,21031,16743,326,502,-41,232,6,51337267,43190,27345715,10309,23988950,32881
9312,NUNAVUT,NU,0,2021/08/16 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9313,YUKON,YT,0,2021/08/16 12:00:00+00,647,598,0,8,0,14383,0,43,0,0,0,0,0,64263,0,33004,0,31259,0
9314,PRINCE EDWARD ISLAND,PE,2,2021/08/16 12:00:00+00,220,213,4,0,0,177059,0,7,-2,0,0,0,0,222436,0,126128,0,96307,0
9315,NEWFOUNDLAND AND LABRADOR,NL,3,2021/08/16 12:00:00+00,1450,1427,1,7,0,265908,489,9,2,1,0,0,0,730140,0,410940,0,319200,0
9316,NEW BRUNSWICK,NB,40,2021/08/16 12:00:00+00,2530,2378,19,46,0,393080,1771,105,21,0,0,0,0,1073519,5018,578181,1279,495338,3739
9317,BRITISH COLUMBIA,BC,1434,2021/08/16 12:00:00+00,156513,149553,589,1780,1,3332128,41819,5090,813,104,22,47,8,7230961,66941,3835987,11216,3394974,55725
9318,NOVA SCOTIA,NS,8,2021/08/16 12:00:00+00,5928,5811,10,93,0,1073475,7346,24,-2,1,0,1,0,1409739,6122,747886,1474,661853,4648
9319,SASKATCHEWAN,SK,85,2021/08/16 12:00:00+00,51390,49766,90,586,0,987469,1205,1038,-5,71,-3,12,2,1447827,1166,770988,392,676839,774
9320,ALBERTA,AB,1407,2021/08/16 12:00:00+00,240346,232659,490,2333,1,4981128,20516,5354,916,161,9,43,6,5443763,19929,2890554,6194,2553209,13735
9321,MANITOBA,MB,77,2021/08/16 12:00:00+00,58049,56271,70,1187,2,897858,4359,591,5,15,1,2,0,1860920,7669,971838,1933,886698,5953
9322,QUEBEC,QC,1163,2021/08/16 12:00:00+00,381996,367830,801,11242,0,10783488,15376,2924,362,82,2,27,0,11665257,0,6321907,0,5343350,0
9323,ONTARIO,ON,526,2021/08/16 12:00:00+00,556087,542797,321,9418,0,16869713,15784,3872,205,108,10,119,3,20213876,26033,10630370,5947,9583506,20086
9324,NORTHWEST TERRITORIES,NT,0,2021/08/16 12:00:00+00,131,130,0,0,0,26314,97,1,0,0,0,0,0,65467,738,33711,265,31756,473
9325,REPATRIATED CDN,RC,0,2021/08/16 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,CANADA,CA,4745,2021/08/16 12:00:00+00,1455957,1410099,2395,26704,4,39820863,108762,19058,2315,543,41,251,19,51470883,133616,27374415,28700,24094083,105133
9327,NUNAVUT,NU,0,2021/08/17 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9328,YUKON,YT,13,2021/08/17 12:00:00+00,660,617,19,8,0,14383,0,40,-3,0,0,0,0,64398,135,33045,41,31353,94
9329,PRINCE EDWARD ISLAND,PE,0,2021/08/17 12:00:00+00,220,213,0,0,0,178154,1095,7,0,0,0,0,0,227230,4794,126546,418,100683,4376
9330,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/17 12:00:00+00,1450,1427,0,7,0,265908,0,9,0,1,0,0,0,747176,17036,411763,823,335413,16213
9331,NEW BRUNSWICK,NB,13,2021/08/17 12:00:00+00,2543,2386,8,46,0,394488,1408,110,5,1,1,0,0,1074131,612,578376,195,495755,417
9332,BRITISH COLUMBIA,BC,501,2021/08/17 12:00:00+00,157014,149847,294,1781,1,3342725,10597,5296,206,111,7,51,4,7248039,17078,3839558,3571,3408481,13507
9333,NOVA SCOTIA,NS,1,2021/08/17 12:00:00+00,5929,5814,3,93,0,1075257,1782,22,-2,1,0,1,0,1411383,1644,748468,582,662915,1062
9334,SASKATCHEWAN,SK,109,2021/08/17 12:00:00+00,51499,49896,130,586,0,988937,1468,1017,-21,79,8,11,-1,1448368,541,771170,182,677198,359
9335,ALBERTA,AB,407,2021/08/17 12:00:00+00,240753,232790,131,2336,3,4986585,5457,5627,273,176,15,44,1,5451895,8132,2893345,2791,2558550,5341
9336,MANITOBA,MB,22,2021/08/17 12:00:00+00,58071,56318,47,1188,1,899058,1200,565,-26,14,-1,3,1,1863425,2505,972469,631,888221,1523
9337,QUEBEC,QC,323,2021/08/17 12:00:00+00,382319,368106,276,11242,0,10797245,13757,2971,47,88,6,27,0,11857273,192016,6354738,32831,5502535,159185
9338,ONTARIO,ON,348,2021/08/17 12:00:00+00,556435,543077,280,9428,10,16887121,17408,3930,58,163,55,127,8,20254502,40626,10641637,11267,9612865,29359
9339,NORTHWEST TERRITORIES,NT,15,2021/08/17 12:00:00+00,146,130,0,0,0,26314,0,16,15,0,0,0,0,65467,0,33711,0,31756,0
9340,REPATRIATED CDN,RC,0,2021/08/17 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,CANADA,CA,1752,2021/08/17 12:00:00+00,1457709,1411287,1188,26719,15,39875035,54172,19610,552,634,91,264,13,51756002,285119,27427747,53332,24325519,231436
9342,NUNAVUT,NU,0,2021/08/18 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9343,YUKON,YT,0,2021/08/18 12:00:00+00,660,617,0,8,0,14383,0,40,0,0,0,0,0,64398,0,33045,0,31353,0
9344,PRINCE EDWARD ISLAND,PE,1,2021/08/18 12:00:00+00,221,213,0,0,0,178154,0,8,1,0,0,0,0,227230,0,126546,0,100683,0
9345,NEWFOUNDLAND AND LABRADOR,NL,6,2021/08/18 12:00:00+00,1456,1430,3,7,0,266406,498,12,3,0,-1,0,0,752000,4824,412319,556,339681,4268
9346,NEW BRUNSWICK,NB,16,2021/08/18 12:00:00+00,2559,2397,11,46,0,395627,1139,115,5,1,0,0,0,1077871,3740,579654,1278,498217,2462
9347,BRITISH COLUMBIA,BC,553,2021/08/18 12:00:00+00,157567,150102,255,1782,1,3354688,11963,5580,284,107,-4,53,2,7265222,17183,3843445,3887,3421777,13296
9348,NOVA SCOTIA,NS,9,2021/08/18 12:00:00+00,5938,5820,6,93,0,1079158,3901,25,3,1,0,1,0,1414357,2974,749008,540,665349,2434
9349,SASKATCHEWAN,SK,131,2021/08/18 12:00:00+00,51630,49978,82,586,0,990954,2017,1066,49,82,3,15,4,1450358,1990,771853,683,678505,1307
9350,ALBERTA,AB,678,2021/08/18 12:00:00+00,241431,233160,370,2338,2,4995804,9219,5933,306,184,8,48,4,5459338,7443,2895911,2566,2563427,4877
9351,MANITOBA,MB,37,2021/08/18 12:00:00+00,58108,56340,22,1188,0,901389,2331,580,15,15,1,5,2,1865774,2349,973210,741,890103,1882
9352,QUEBEC,QC,436,2021/08/18 12:00:00+00,382755,368360,254,11278,36,10814054,16809,3117,146,88,0,28,1,11899841,42568,6362979,8241,5536862,34327
9353,ONTARIO,ON,485,2021/08/18 12:00:00+00,556920,543422,345,9431,3,16913428,26307,4067,137,174,11,127,0,20295518,41016,10653532,11895,9641986,29121
9354,NORTHWEST TERRITORIES,NT,56,2021/08/18 12:00:00+00,202,130,0,0,0,26662,348,72,56,0,0,0,0,65467,0,33711,0,31756,0
9355,REPATRIATED CDN,RC,0,2021/08/18 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,CANADA,CA,2408,2021/08/18 12:00:00+00,1460117,1412635,1348,26761,42,39949567,74532,20615,1005,652,18,277,13,51880089,124087,27458134,30387,24419493,93974
9357,NUNAVUT,NU,0,2021/08/19 12:00:00+00,657,653,0,4,0,18860,0,0,0,0,0,0,0,42715,0,22921,0,19794,0
9358,YUKON,YT,11,2021/08/19 12:00:00+00,671,616,-1,8,0,14597,214,50,10,0,0,0,0,64595,197,33093,48,31502,149
9359,PRINCE EDWARD ISLAND,PE,0,2021/08/19 12:00:00+00,221,213,0,0,0,178154,0,8,0,0,0,0,0,232741,5511,127063,517,105678,4995
9360,NEWFOUNDLAND AND LABRADOR,NL,0,2021/08/19 12:00:00+00,1456,1430,0,7,0,266406,0,12,0,0,0,0,0,755985,3985,412830,511,343155,3474
9361,NEW BRUNSWICK,NB,23,2021/08/19 12:00:00+00,2582,2403,6,46,0,396856,1229,132,17,1,0,0,0,1079755,1884,580217,563,499538,1321
9362,BRITISH COLUMBIA,BC,689,2021/08/19 12:00:00+00,158256,150377,275,1784,2,3367304,12616,5982,402,121,14,56,3,7280835,15613,3847775,4330,3433060,11283
